Id,Date,Title,Short Description
492661,2022-02-26,RPT-EXCLUSIVE-Uber revamps driver pay algorithm in large U.S. pilot to attract drivers,Uber Technologies Inc is testing a new driver earnings algorithm in 24 U.S. cities that allows drivers to see pay and destinations before accepting a trip and raises the incentives for drivers to take short rides in an effort to attract more drivers.
492578,2022-02-26,Exclusive-Uber revamps driver pay algorithm in large U.S. pilot to attract drivers,Uber Technologies Inc is testing a new driver earnings algorithm in 24 U.S. cities that allows drivers to see pay and destinations before accepting a trip and raises the incentives for drivers to take short rides in an effort to attract more drivers.
353177,2021-09-21,MEDIA-Uber CEO aims for &lsquo;fully green&rsquo; food-delivery business - Bloomberg News,-- Note: Reuters has not verified this story and does not vouch for its accuracy
391302,2021-08-11,U.S. FTC probes Uber-GoPuff partnership alongside Drizly deal - The Information,"The U.S. Federal Trade Commission (FTC) is probing a partnership between Uber and SoftBank-backed delivery startup GoPuff, The Information reported https://bit.ly/3fRGOlH on Tuesday, citing two people familiar with the matter and a document."
341597,2021-07-22,"Uber, Lyft drivers strike to win labor rights for U.S. gig workers","Drivers for Uber and Lyft have staged strikes in cities across the United States, urging Congress to grant gig workers the right to band together and push for better wages and working conditions."
302286,2021-06-29,Uber to let office staff work up to half their time from anywhere - source,"Uber Technologies Inc will let employees work half their hours from wherever they want as part of its revamped return-to-office strategy, the transport app company plans to announce on Tuesday, according to a person familiar with the matter."
314356,2021-06-22,Judge punts on whether Prop 22 nixed pending claims against Uber,"A California federal judge has put off a decision on whether a state ballot measure exempting some ""gig economy"" firms from a strict worker classification law absolved Uber Technologies Inc of liability in a proposed class action claiming the company misclassified food delivery drivers as independent contractors."
317148,2021-06-22,Japan police probe Uber Eats for suspected breach of immigration law,Japanese police on Tuesday filed a notice of investigation against the local office of food delivery service Uber Eats for suspected breach of immigration law.
323517,2021-06-01,"Uber sees gradual return of U.S. drivers, modest decrease in wait times","Uber Technologies Inc (UBER.N) said on Tuesday drivers were gradually returning to its ride-hailing platform, allowing for a modest decrease in passenger wait times as the company seeks to take advantage of a post-pandemic return in travel demand."
343192,2021-05-24,"Uber, Lyft launch U.S. vaccine rides program in White House partnership","Uber Technologies Inc and rival Lyft Inc on Monday launched COVID-19 vaccine ride programs in partnership with the White House, offering Americans free rides or discounts for their trips to and from a vaccination site."
343191,2021-05-24,"Uber, Lyft launch U.S. vaccine rides program in White House partnership","Uber Technologies Inc and rival Lyft Inc on Monday launched COVID-19 vaccine ride programs in partnership with the White House, offering Americans free rides or discounts for their trips to and from a vaccination site."
323555,2021-05-20,"California regulator adopts EV mandate for Uber, Lyft ride-hail fleets","California's clean air regulator on Thursday adopted rules to mandate that nearly all trips on Uber's and Lyft's ride-hailing platforms have to be in electric vehicles over the next few years, the first such regulation by a U.S. state."
307414,2021-05-12,"Uber, Lyft want more public subsidies to meet California EV mandates","California clean-air regulators want nearly all trips on Uber and Lyft ride-hailing platforms to be in electric vehicles, mandating costly measures that the companies call unrealistic without more public subsidies for EVs."
323629,2021-05-05,Uber sees driver cost rising as U.S. economy recovers,"Uber Technologies Inc (UBER.N) signaled it would pay drivers more to get cars back on the road as the U.S. economy recovers from the pandemic and disclosed a $600 million charge to provide UK drivers with benefits, a sign of the potential costs if the United States requires more driver compensation."
319269,2021-05-04,"Uber, GoPuff team up to boost essential item deliveries","Uber Technologies Inc (UBER.N) has entered into a partnership with SoftBank backed delivery start-up GoPuff to expand the delivery of essential items in the United States during the COVID-19 pandemic, the companies said on Tuesday."
332806,2021-05-04,MEDIA-Uber rival Bolt adds car-sharing service as next expansion path - Bloomberg News,-- Note: Reuters has not verified this story and does not vouch for its accuracy
305950,2021-04-28,Uber app in U.S. to enable users to book COVID-19 vaccines and rental cars,Uber Technologies Inc (UBER.N) said on Wednesday it was launching new features in its app to allow U.S. customers to book COVID-19 vaccine appointments and reserve rental cars.
251385,2021-04-28,"Analysis: Grab's Nasdaq debut to test its $40 bln valuation, set roadmap for SPAC hopefuls","Singapore's Grab more than doubled its valuation to $40 billion in about a year as part of the world's largest SPAC deal, but maintaining that level after its U.S. debut will be a test not only for investors but also for firms eyeing similar listings."
216574,2021-04-27,DoorDash lowers some fees for restaurants,"DoorDash Inc (DASH.N), the largest U.S. third-party food delivery company, on Tuesday said it lowered some fees for restaurants to use its platform after many have struggled to stay in business during the recession."
251507,2021-04-26,Toyota to buy Lyft unit in boost to self-driving plans,"Toyota Motor Corp (7203.T) will acquire Lyft Inc's (LYFT.O) self-driving technology unit for $550 million, the companies said, as the Japanese firm steps up its automation ambitions with the newly created Woven Planet division."
216882,2021-04-21,"Pfizer, unions, others donated $61.8 mln for Biden's inaugural","U.S. President Joe Biden raised $61.8 million for his inauguration events, receiving large contributions from corporations, labor unions and wealthy individuals, according to a financial disclosure."
217327,2021-04-14,Uber expects employees to return to office by Sept. 13,"Uber Technologies Inc (UBER.N) said on Wednesday it expects its employees to return to office by Sept. 13, making it one of the first major U.S. tech companies to set a return date."
217338,2021-04-14,Uber expands higher-margin U.S. transit software business with three new agencies,"Uber Technologies Inc (UBER.N) on Wednesday said it had signed deals with three new transit agencies to provide routing and matching technology for their public transportation fleets, the company's latest foray into the transit space."
